큐렉소(060280),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-05-19,6738,6932,6671,6758,42319,188415.0,26954866.0
2015-05-20,6738,6816,6526,6623,47567,184641.0,26954866.0
2015-05-21,6758,6758,6526,6603,19730,184102.0,26954866.0
2015-05-22,6535,6564,6090,6265,70006,174668.0,26954866.0
2015-05-26,6265,6448,5994,5994,22443,167120.0,26954866.0
2015-05-27,5955,6216,5868,6197,43430,172781.0,26954866.0
2015-05-28,6265,6381,6023,6081,22437,169546.0,26954866.0
2015-05-29,6003,6294,6003,6091,15735,169816.0,26954866.0
2015-06-01,5955,6052,5945,6014,37395,167659.0,26954866.0
2015-06-02,6013,6187,5887,5956,34880,166042.0,26954866.0
2015-06-03,5897,6042,5713,5811,28425,161999.0,26954866.0
2015-06-04,5829,5849,5588,5714,31996,159303.0,26954866.0
2015-06-05,5752,5849,5704,5801,9364,161729.0,26954866.0
2015-06-08,5936,5936,5762,5849,17407,163077.0,26954866.0
2015-06-09,5800,6071,5800,5849,41700,163077.0,26954866.0
2015-06-10,5974,5974,5820,5907,22219,164694.0,26954866.0
2015-06-11,5868,6003,5839,5840,10233,162807.0,26954866.0
2015-06-12,5810,5897,5752,5753,16053,160381.0,26954866.0
2015-06-15,5820,5897,5472,5849,18239,163077.0,26954866.0
2015-06-16,5897,5897,5646,5656,29711,157686.0,26954866.0
2015-06-17,5945,5945,5597,5666,39598,157956.0,26954866.0
2015-06-18,5829,5849,5607,5830,41162,162538.0,26954866.0
2015-06-19,5733,6255,5713,6236,47131,173859.0,26954866.0
2015-06-22,6236,6806,6226,6555,74866,182754.0,26954866.0
2015-06-23,6555,6680,6487,6671,58353,185989.0,26954866.0
2015-06-24,6748,6748,6555,6574,42114,183293.0,26954866.0
2015-06-25,6574,6709,6477,6661,65921,185719.0,26954866.0
2015-06-26,6671,8218,6671,7783,272573,216987.0,26954866.0
2015-06-29,7521,8595,7396,7918,153223,220760.0,26954866.0
2015-06-30,8024,8208,7763,8025,61963,223725.0,26954866.0
2015-07-01,8005,8305,7850,8083,87759,225343.0,26954866.0
2015-07-02,8130,8130,7927,7928,45221,221030.0,26954866.0
2015-07-03,7995,8053,7831,8025,48315,223725.0,26954866.0
2015-07-06,8024,8537,8014,8489,99731,236664.0,26954866.0
2015-07-07,8643,9126,8421,8595,206625,239629.0,26954866.0
2015-07-08,8556,8691,8208,8363,84931,233160.0,26954866.0
2015-07-09,8353,8459,7918,8411,80204,234507.0,26954866.0
2015-07-10,8411,8527,8256,8315,43078,231812.0,26954866.0
2015-07-13,8411,8546,8169,8460,53400,235855.0,26954866.0
2015-07-14,8479,8546,8218,8218,51944,229116.0,26954866.0
2015-07-15,8169,8314,7937,7938,44865,221299.0,26954866.0
2015-07-16,7995,8527,7589,8402,113909,234238.0,26954866.0
2015-07-17,8334,8382,8024,8324,38005,232081.0,26954866.0
2015-07-20,8401,8411,8130,8344,36877,232620.0,26954866.0
2015-07-21,8392,8392,8169,8305,20199,231542.0,26954866.0
2015-07-22,8392,8392,8218,8228,17329,229386.0,26954866.0
2015-07-23,8237,8324,8014,8025,22355,223725.0,26954866.0
2015-07-24,8024,8324,8024,8170,28416,227769.0,26954866.0
2015-07-27,8169,8169,7715,7822,35293,218065.0,26954866.0
2015-07-28,7637,7840,7057,7667,35156,213752.0,26954866.0
2015-07-29,7666,7831,7483,7551,14221,210518.0,26954866.0
2015-07-30,7686,7686,7251,7532,17321,209978.0,26954866.0
2015-07-31,7531,7734,7251,7667,21508,213752.0,26954866.0
2015-08-03,7657,7666,7444,7561,8383,210787.0,26954866.0
2015-08-04,7560,7560,7347,7561,11505,210787.0,26954866.0
2015-08-05,7541,7541,7164,7271,43251,202701.0,26954866.0
2015-08-06,7357,7396,7202,7358,5504,205127.0,26954866.0
2015-08-07,7444,7454,7251,7435,12800,207283.0,26954866.0
2015-08-10,7541,7579,7376,7493,7644,208900.0,26954866.0
2015-08-11,7628,7628,7454,7522,4344,209709.0,26954866.0
2015-08-12,7599,7599,7202,7387,15907,205935.0,26954866.0
2015-08-13,7396,7521,7251,7445,17280,207552.0,26954866.0
2015-08-17,7386,7541,7299,7396,12197,206205.0,26954866.0
2015-08-18,7318,7396,6767,6961,35669,194075.0,26954866.0
2015-08-19,6883,7135,6680,6893,34140,192188.0,26954866.0
2015-08-20,7077,7077,6680,6893,24630,192188.0,26954866.0
2015-08-21,6671,6671,6284,6478,18890,180598.0,26954866.0
2015-08-24,6332,7106,6332,6719,9037,187336.0,26954866.0
2015-08-25,6893,6893,6477,6719,13673,187336.0,26954866.0
2015-08-26,6864,6864,6574,6768,7984,188684.0,26954866.0
2015-08-27,6912,6912,6555,6671,17821,185989.0,26954866.0
2015-08-28,6613,6758,6613,6671,18187,185989.0,26954866.0
2015-08-31,6748,6806,6632,6681,2777,186258.0,26954866.0
2015-09-01,6680,6864,6574,6787,9608,189223.0,26954866.0
2015-09-02,6690,6874,6545,6584,21924,183563.0,26954866.0
2015-09-03,6603,6758,6584,6623,5397,184641.0,26954866.0
2015-09-04,6738,6738,6545,6594,7561,183832.0,26954866.0
2015-09-07,6651,6651,6516,6623,7447,184641.0,26954866.0
2015-09-08,6651,6893,6526,6584,19302,183563.0,26954866.0
2015-09-09,6758,6941,6748,6768,27647,188684.0,26954866.0
2015-09-10,6825,6825,6651,6710,8411,187067.0,26954866.0
2015-09-11,6845,6845,6294,6574,30016,183293.0,26954866.0
2015-09-14,6700,6700,6526,6652,17242,185449.0,26954866.0
2015-09-15,6574,6864,6090,6719,57445,187336.0,26954866.0
2015-09-16,6806,6806,6477,6623,11473,184641.0,26954866.0
2015-09-17,6700,6700,6458,6478,5926,180598.0,26954866.0
2015-09-18,6622,6622,6332,6555,10276,182754.0,26954866.0
2015-09-21,6642,6642,6439,6497,10707,181137.0,26954866.0
2015-09-22,6603,6603,6400,6545,20457,182484.0,26954866.0
2015-09-23,6651,6651,6284,6304,15091,175746.0,26954866.0
2015-09-24,6477,6564,6265,6284,11641,175207.0,26954866.0
2015-09-25,6100,6419,6100,6362,7620,177363.0,26954866.0
2015-09-30,6284,6332,6187,6226,8822,173589.0,26954866.0
2015-10-01,6303,6371,6042,6188,17549,172511.0,26954866.0
2015-10-02,6120,6236,6003,6159,10261,171702.0,26954866.0
2015-10-05,6168,6168,5916,6023,17543,167929.0,26954866.0
2015-10-06,6120,6120,5955,6033,10020,168198.0,26954866.0
2015-10-07,6003,6003,5713,5898,22115,164425.0,26954866.0
2015-10-08,5868,6023,5829,5898,7256,164425.0,26954866.0
2015-10-12,5829,5907,5704,5801,17197,161729.0,26954866.0
2015-10-13,5800,5897,5733,5869,38506,163616.0,26954866.0
2015-10-14,5897,5936,5762,5859,6664,163346.0,26954866.0
2015-10-15,5907,5945,5791,5840,5953,162807.0,26954866.0
2015-10-16,5974,5994,5771,5849,14080,163077.0,26954866.0
2015-10-19,5820,6139,5800,5907,26494,164694.0,26954866.0
2015-10-20,5994,6023,5762,5898,8034,164425.0,26954866.0
2015-10-21,5897,5936,5820,5840,10826,162807.0,26954866.0
2015-10-22,5858,5955,5791,5801,9158,161729.0,26954866.0
2015-10-23,5800,7541,5791,6768,1237034,188684.0,26954866.0
2015-10-26,7618,7686,6622,6864,556420,191380.0,26954866.0
2015-10-27,6748,6806,6506,6632,201748,184910.0,26954866.0
2015-10-28,6545,6690,6429,6487,107785,180867.0,26954866.0
2015-10-29,6448,6622,6410,6487,53694,180867.0,26954866.0
2015-10-30,6487,6758,6323,6671,58473,185989.0,26954866.0
2015-11-02,6806,7241,6690,7029,103176,195962.0,26954866.0
2015-11-03,7048,7125,6893,6951,31147,193805.0,26954866.0
2015-11-04,6951,7086,6893,6990,35156,194884.0,26954866.0
2015-11-05,6883,7009,6719,6961,30037,194075.0,26954866.0
2015-11-06,7038,7038,6825,6913,27873,192727.0,26954866.0
2015-11-09,6864,7028,6738,6787,26364,189223.0,26954866.0
2015-11-10,6787,6893,6526,6748,33200,188145.0,26954866.0
2015-11-11,6951,6951,6700,6758,16701,188415.0,26954866.0
2015-11-12,6854,6854,6632,6768,11234,188684.0,26954866.0
2015-11-13,6845,6845,6574,6719,15352,187336.0,26954866.0
2015-11-16,6429,6651,6284,6487,22086,180867.0,26954866.0
2015-11-17,6661,6661,6410,6526,19196,181945.0,26954866.0
2015-11-18,6545,6545,6284,6516,31585,181676.0,26954866.0
2015-11-19,6603,6622,6448,6613,14029,184371.0,26954866.0
2015-11-20,6680,6729,6526,6681,16238,186258.0,26954866.0
2015-11-23,6680,6690,6545,6652,25958,185449.0,26954866.0
2015-11-24,6651,6651,6487,6565,8974,183024.0,26954866.0
2015-11-25,6622,6622,6371,6574,31759,183293.0,26954866.0
2015-11-26,6468,6603,6429,6516,25875,181676.0,26954866.0
2015-11-27,6516,6593,6400,6594,6230,183832.0,26954866.0
2015-11-30,6622,6671,6458,6487,4662,180867.0,26954866.0
2015-12-01,6584,6584,6168,6410,31443,178711.0,26954866.0
2015-12-02,6410,6477,6158,6178,20277,172242.0,26954866.0
2015-12-03,6110,6419,5974,6420,21832,178980.0,26954866.0
2015-12-04,6410,6410,6197,6352,29417,177093.0,26954866.0
2015-12-07,6419,6419,6236,6352,13531,177093.0,26954866.0
2015-12-08,6352,6439,6129,6255,17670,174398.0,26954866.0
2015-12-09,6255,6381,6003,6342,41308,176824.0,26954866.0
2015-12-10,6342,6342,6071,6275,11303,174937.0,26954866.0
2015-12-11,6390,6390,6100,6265,13072,174668.0,26954866.0
2015-12-14,6100,6226,5800,5898,36819,164425.0,26954866.0
2015-12-15,6071,6071,5849,5898,8474,164425.0,26954866.0
2015-12-16,5800,6090,5800,6033,29443,168198.0,26954866.0
2015-12-17,5994,6052,5878,6043,28968,168468.0,26954866.0
2015-12-18,6013,6178,5858,5956,49597,166042.0,26954866.0
2015-12-21,5974,5974,5839,5849,28484,163077.0,26954866.0
2015-12-22,5897,5897,5800,5859,16248,163346.0,26954866.0
2015-12-23,5994,5994,5781,5830,32466,162538.0,26954866.0
2015-12-24,5858,6061,5829,5975,61667,166581.0,26954866.0
2015-12-28,6042,6564,5974,6371,101170,177633.0,26954866.0
2015-12-29,6274,6651,6265,6284,57607,175207.0,26954866.0
2015-12-30,6361,6526,5945,5946,125315,165772.0,26954866.0
2016-01-04,6139,6439,6139,6333,36913,176554.0,26954866.0
2016-01-05,6274,6361,6216,6362,37709,177363.0,26954866.0
2016-01-06,6284,6419,6284,6294,16300,175476.0,26954866.0
2016-01-07,6294,6758,6216,6536,41980,182215.0,26954866.0
2016-01-08,6342,6671,6342,6623,29942,184641.0,26954866.0
2016-01-11,6719,7231,6642,6980,81920,194614.0,26954866.0
2016-01-12,6970,7222,6912,6932,23124,193266.0,26954866.0
2016-01-13,6932,7125,6835,7000,37324,195153.0,26954866.0
2016-01-14,6912,7202,6777,7058,38346,196771.0,26954866.0
2016-01-15,7057,7173,6729,6855,77459,191110.0,26954866.0
2016-01-18,6767,6787,6477,6487,28544,180867.0,26954866.0
2016-01-19,6622,6738,6497,6584,19662,183563.0,26954866.0
2016-01-20,6535,6680,6487,6574,34905,183293.0,26954866.0
2016-01-21,6574,6700,6390,6545,7219,182484.0,26954866.0
2016-01-22,6545,6816,6468,6816,34633,190032.0,26954866.0
2016-01-25,6912,6932,6574,6816,37944,190032.0,26954866.0
2016-01-26,6777,7193,6777,7116,71056,198388.0,26954866.0
2016-01-27,7144,7202,6999,7038,31956,196231.0,26954866.0
2016-01-28,7009,7144,6893,6932,20497,193266.0,26954866.0
2016-01-29,6932,7521,6893,7396,97432,206205.0,26954866.0
2016-02-01,7541,7579,7367,7396,21546,206205.0,26954866.0
2016-02-02,7396,7608,7193,7580,40531,211326.0,26954866.0
2016-02-03,7415,7811,7415,7686,32843,214291.0,26954866.0
2016-02-04,7686,7695,7444,7686,38494,214291.0,26954866.0
2016-02-05,7618,7782,7579,7667,12974,213752.0,26954866.0
2016-02-11,7463,7637,7164,7203,35510,200814.0,26954866.0
2016-02-12,7202,7202,6477,6816,73798,190032.0,26954866.0
2016-02-15,6680,6854,6671,6681,16434,186258.0,26954866.0
2016-02-16,6758,6941,6719,6816,13581,190032.0,26954866.0
2016-02-17,6767,6864,6642,6758,22212,188415.0,26954866.0
2016-02-18,6806,6903,6719,6816,8482,190032.0,26954866.0
2016-02-19,6816,6912,6671,6903,28800,192458.0,26954866.0
2016-02-22,6767,6922,6758,6758,13570,188415.0,26954866.0
2016-02-23,6903,6903,6400,6536,50513,182215.0,26954866.0
2016-02-24,6487,6719,6477,6555,12883,182754.0,26954866.0
2016-02-25,6613,6700,6477,6516,16257,181676.0,26954866.0
2016-02-26,6487,6700,6332,6681,27987,186258.0,26954866.0
2016-02-29,6680,6758,6526,6681,12764,186258.0,26954866.0
2016-03-02,6651,6729,6555,6681,13639,186258.0,26954866.0
2016-03-03,6680,6700,6574,6603,11948,184102.0,26954866.0
2016-03-04,6574,6700,6468,6545,44170,182484.0,26954866.0
2016-03-07,6448,6622,6448,6574,16622,183293.0,26954866.0
2016-03-08,6545,6816,6545,6797,20691,189493.0,26954866.0
2016-03-09,6845,7183,6845,6913,80290,192727.0,26954866.0
2016-03-10,7057,7057,6767,6768,49529,188684.0,26954866.0
2016-03-11,6748,6854,6651,6806,42994,189762.0,26954866.0
2016-03-14,6806,7666,6806,7445,249178,207552.0,26954866.0
2016-03-15,7570,7579,7106,7251,92105,202161.0,26954866.0
2016-03-16,7338,7347,7115,7232,41684,201622.0,26954866.0
2016-03-17,7289,7289,7144,7232,27180,201622.0,26954866.0
2016-03-18,7251,7251,7028,7058,41945,196771.0,26954866.0
2016-03-21,7154,7154,6825,6903,49707,192458.0,26954866.0
2016-03-22,7057,7057,6845,6874,31486,191649.0,26954866.0
2016-03-23,6864,6951,6661,6806,33719,189762.0,26954866.0
2016-03-24,6767,6854,6497,6574,40715,183293.0,26954866.0
2016-03-25,6574,6661,6545,6623,19562,184641.0,26954866.0
2016-03-28,6574,6661,6477,6516,28865,181676.0,26954866.0
2016-03-29,6439,6574,6439,6458,19718,180059.0,26954866.0
2016-03-30,6419,6555,6419,6516,14443,181676.0,26954866.0
2016-03-31,6506,6603,6477,6584,16520,183563.0,26954866.0
2016-04-01,6593,6680,6477,6661,16826,185719.0,26954866.0
2016-04-04,6680,6709,6574,6574,24960,183293.0,26954866.0
2016-04-05,6690,6690,6584,6623,11026,184641.0,26954866.0
2016-04-06,6661,6709,6487,6603,8563,184102.0,26954866.0
2016-04-07,6651,6651,6458,6526,24684,181945.0,26954866.0
2016-04-08,6545,6603,6439,6468,32026,180328.0,26954866.0
2016-04-11,6468,6719,6468,6584,22239,183563.0,26954866.0
2016-04-12,6661,6671,6555,6584,6879,183563.0,26954866.0
2016-04-14,6738,6738,6390,6507,16059,181406.0,26954866.0
2016-04-15,6603,6642,6448,6584,21796,183563.0,26954866.0
2016-04-18,6593,6593,6332,6478,60493,180598.0,26954866.0
2016-04-19,6400,6477,6381,6381,43094,177902.0,26954866.0
2016-04-20,6381,6439,6381,6381,18469,177902.0,26954866.0
2016-04-21,6458,6458,6371,6410,17817,178711.0,26954866.0
2016-04-22,6390,6419,6352,6400,22234,178441.0,26954866.0
2016-04-25,6458,6458,6236,6284,49917,175207.0,26954866.0
2016-04-26,6410,6410,6139,6265,13786,174668.0,26954866.0
2016-04-27,6139,6265,6139,6236,12452,173859.0,26954866.0
2016-04-28,6342,6342,6090,6188,6750,172511.0,26954866.0
2016-04-29,6245,6429,6197,6381,13508,177902.0,26954866.0
2016-05-02,6381,6477,6294,6400,13413,178441.0,26954866.0
2016-05-03,6400,6468,6342,6429,14188,179250.0,26954866.0
2016-05-04,6458,6468,6090,6236,40091,173859.0,26954866.0
2016-05-09,6274,6313,6197,6197,8077,172781.0,26954866.0
2016-05-10,6274,6352,6187,6246,9274,174128.0,26954866.0
2016-05-11,6284,6313,6187,6197,6412,172781.0,26954866.0
2016-05-12,6197,6294,6187,6255,19804,174398.0,26954866.0
2016-05-13,6255,6255,6042,6188,14386,172511.0,26954866.0
2016-05-16,6100,6187,6071,6101,14530,170085.0,26954866.0
2016-05-17,6187,6187,5549,5656,114475,157686.0,26954866.0
2016-05-18,5655,5771,5356,5501,39220,153373.0,26954866.0
2016-05-19,5578,5607,5269,5269,18941,146904.0,26954866.0
2016-05-20,5423,5423,4979,5066,67144,141243.0,26954866.0
2016-05-23,5307,5520,5085,5521,49118,153912.0,26954866.0
2016-05-24,5510,5820,5472,5801,78838,161729.0,26954866.0
2016-05-25,5839,5839,5520,5782,21828,161190.0,26954866.0
2016-05-26,5752,5820,5723,5801,30300,161729.0,26954866.0
2016-05-27,5810,6042,5762,6014,24863,167659.0,26954866.0
2016-05-30,6052,6090,5810,6043,8927,168468.0,26954866.0
2016-05-31,6100,6110,5897,5965,5818,166312.0,26954866.0
2016-06-01,6071,6071,5897,6023,4425,167929.0,26954866.0
2016-06-02,6081,6090,5800,5869,11999,163616.0,26954866.0
2016-06-03,5974,5974,5636,5907,17441,164694.0,26954866.0
2016-06-07,5907,5955,5791,5936,19103,165503.0,26954866.0
2016-06-08,5936,5936,5704,5801,13119,161729.0,26954866.0
2016-06-09,5762,5897,5713,5782,11710,161190.0,26954866.0
2016-06-10,5868,5916,5694,5849,5767,163077.0,26954866.0
2016-06-13,5849,5907,5742,5898,10951,164425.0,26954866.0
2016-06-14,5974,5984,5810,5907,15384,164694.0,26954866.0
2016-06-15,5955,5955,5655,5830,1833,162538.0,26954866.0
2016-06-16,5926,6042,5849,5956,18074,166042.0,26954866.0
2016-06-17,6052,6052,5897,5946,7354,165772.0,26954866.0
2016-06-20,5994,6042,5897,5994,6267,167120.0,26954866.0
2016-06-21,6071,6071,5897,5898,6554,164425.0,26954866.0
2016-06-22,5955,5955,5849,5936,9620,165503.0,26954866.0
2016-06-23,5974,5974,5800,5917,12307,164964.0,26954866.0
2016-06-24,5916,5936,5452,5559,11030,154990.0,26954866.0
2016-06-27,5298,5491,5133,5250,50034,146365.0,26954866.0
2016-06-28,5182,5704,5182,5250,43493,146365.0,26954866.0
2016-06-29,5259,5462,5259,5463,18797,152295.0,26954866.0
2016-06-30,5462,6371,5462,5888,164691,164155.0,26954866.0
2016-07-01,5955,6265,5820,5820,45584,162268.0,26954866.0
2016-07-04,5820,5926,5655,5820,21980,162268.0,26954866.0
2016-07-05,5820,5858,5704,5753,10136,160381.0,26954866.0
2016-07-06,5704,5733,5249,5366,38410,149600.0,26954866.0
2016-07-07,5317,5385,5066,5289,106039,147443.0,26954866.0
2016-07-08,5288,5327,5133,5279,24161,147174.0,26954866.0
2016-07-11,5278,5317,5075,5279,40814,147174.0,26954866.0
2016-07-12,5269,5346,5220,5289,7150,147443.0,26954866.0
2016-07-13,5346,5356,5182,5250,12107,146365.0,26954866.0
2016-07-14,5211,5298,5162,5173,20639,144209.0,26954866.0
2016-07-15,5124,5249,5124,5211,25034,145287.0,26954866.0
2016-07-18,5307,5307,5172,5269,7715,146904.0,26954866.0
2016-07-19,5317,5336,5220,5269,4243,146904.0,26954866.0
2016-07-20,5240,5298,5143,5163,7021,143939.0,26954866.0
2016-07-21,5143,5269,5143,5173,7860,144209.0,26954866.0
2016-07-22,5124,5230,5104,5153,12173,143669.0,26954866.0
2016-07-25,5220,5220,4979,5056,17612,140974.0,26954866.0
2016-07-26,5046,5211,4843,4902,39017,136661.0,26954866.0
2016-07-27,4800,5027,4795,4834,22470,134774.0,26954866.0
2016-07-28,4834,4921,4737,4771,44087,133022.0,26954866.0
2016-07-29,4892,4901,4780,4810,20221,134100.0,26954866.0
2016-08-01,4809,4834,4693,4824,12630,134505.0,26954866.0
2016-08-02,4790,4930,4693,4762,14000,132753.0,26954866.0
2016-08-03,4829,4829,4631,4646,15374,129518.0,26954866.0
2016-08-04,4645,4751,4597,4752,17860,132483.0,26954866.0
2016-08-05,4751,4834,4708,4737,7346,132079.0,26954866.0
2016-08-08,4737,4737,4592,4646,11561,129518.0,26954866.0
2016-08-09,4669,4684,4553,4684,10889,130596.0,26954866.0
2016-08-10,4703,4737,4679,4708,4156,131270.0,26954866.0
2016-08-11,4814,4882,4722,4873,12391,135853.0,26954866.0
2016-08-12,4834,4911,4824,4863,7585,135583.0,26954866.0
2016-08-16,4747,4780,4640,4718,32118,131540.0,26954866.0
2016-08-17,4809,4809,4582,4583,20676,127766.0,26954866.0
2016-08-18,4780,4780,4592,4757,11079,132618.0,26954866.0
2016-08-19,4756,4911,4693,4805,14763,133966.0,26954866.0
2016-08-22,4805,4805,4713,4737,4428,132079.0,26954866.0
2016-08-23,4722,4737,4640,4670,6037,130192.0,26954866.0
2016-08-24,4650,4824,4621,4670,3337,130192.0,26954866.0
2016-08-25,4727,4761,4631,4641,12582,129383.0,26954866.0
2016-08-26,4713,4713,4606,4626,1896,128979.0,26954866.0
2016-08-29,4626,4650,4389,4472,16815,124666.0,26954866.0
2016-08-30,4471,4650,4461,4563,5713,127227.0,26954866.0
2016-08-31,4674,4727,4563,4626,2811,128979.0,26954866.0
2016-09-01,4727,4737,4602,4728,3967,131809.0,26954866.0
2016-09-02,4727,4776,4587,4588,3399,127901.0,26954866.0
2016-09-05,4732,4766,4597,4752,8803,132483.0,26954866.0
2016-09-06,4756,4761,4621,4699,18775,131001.0,26954866.0
2016-09-07,4727,4771,4655,4752,2967,132483.0,26954866.0
2016-09-08,4776,4780,4674,4757,15697,132618.0,26954866.0
2016-09-09,4756,4979,4742,4979,18570,138818.0,26954866.0
2016-09-12,4930,5607,4882,5173,125009,144209.0,26954866.0
2016-09-13,5269,5269,5046,5076,13058,141513.0,26954866.0
2016-09-19,5075,5443,5008,5298,35058,147713.0,26954866.0
2016-09-20,5201,5452,5201,5395,18031,150408.0,26954866.0
2016-09-21,5394,5452,5240,5279,14564,147174.0,26954866.0
2016-09-22,5307,5501,5249,5472,13131,152565.0,26954866.0
2016-09-23,5472,5501,5220,5240,12110,146095.0,26954866.0
2016-09-26,5298,5375,5162,5269,11008,146904.0,26954866.0
2016-09-27,5201,5365,5182,5308,19126,147982.0,26954866.0
2016-09-28,5346,5356,5230,5356,19881,149330.0,26954866.0
2016-09-29,5356,5423,5317,5318,19415,148252.0,26954866.0
2016-09-30,5356,5356,5172,5260,5725,146634.0,26954866.0
2016-10-04,5288,5288,5143,5144,2882,143400.0,26954866.0
2016-10-05,5143,5220,5133,5221,5760,145556.0,26954866.0
2016-10-06,5240,5240,5008,5008,19525,139626.0,26954866.0
2016-10-07,5008,5124,4988,5027,4351,140165.0,26954866.0
2016-10-10,5143,5143,4988,5076,1569,141513.0,26954866.0
2016-10-11,5143,5191,5027,5173,6788,144209.0,26954866.0
2016-10-12,5240,5240,5172,5221,5882,145556.0,26954866.0
2016-10-13,5249,5249,5143,5221,2445,145556.0,26954866.0
2016-10-14,5124,5220,5085,5134,959,143130.0,26954866.0
2016-10-17,5201,5259,4911,4960,12261,138278.0,26954866.0
2016-10-18,4930,5124,4834,5105,14485,142322.0,26954866.0
2016-10-19,5162,5162,4814,4815,22644,134235.0,26954866.0
2016-10-20,4940,4998,4650,4776,20801,133157.0,26954866.0
2016-10-21,4785,4829,4553,4752,17644,132483.0,26954866.0
2016-10-24,4727,4785,4640,4718,4817,131540.0,26954866.0
2016-10-25,4776,4785,4611,4771,1690,133022.0,26954866.0
2016-10-26,4771,4785,4650,4670,3595,130192.0,26954866.0
2016-10-27,4747,4747,4568,4602,2076,128305.0,26954866.0
2016-10-28,4722,4722,4544,4621,4653,128844.0,26954866.0
2016-10-31,4621,4674,4321,4327,21443,120623.0,26954866.0
2016-11-01,4254,4539,4065,4457,25616,124262.0,26954866.0
2016-11-02,4457,4534,4341,4404,5184,122779.0,26954866.0
2016-11-03,4399,4447,4350,4385,1568,122240.0,26954866.0
2016-11-04,4399,4824,4268,4641,10525,129383.0,26954866.0
2016-11-07,4631,4950,4577,4921,18869,137200.0,26954866.0
2016-11-08,4979,5027,4853,4931,7780,137470.0,26954866.0
2016-11-09,4969,4979,4432,4786,6328,133427.0,26954866.0
2016-11-10,4698,4882,4698,4863,1059,135583.0,26954866.0
2016-11-11,4771,4998,4756,4902,5070,136661.0,26954866.0
2016-11-14,4819,4979,4819,4911,4453,136931.0,26954866.0
2016-11-15,4790,4930,4790,4834,4887,134774.0,26954866.0
2016-11-16,4795,5104,4795,5018,32792,139896.0,26954866.0
2016-11-17,5017,5114,4950,4950,18905,138009.0,26954866.0
2016-11-18,5124,5124,4853,4882,11684,136122.0,26954866.0
2016-11-21,4766,5046,4766,4781,6169,133292.0,26954866.0
2016-11-22,4800,4882,4684,4733,7824,131944.0,26954866.0
2016-11-23,4911,4911,4698,4834,12842,134774.0,26954866.0
2016-11-24,4834,4901,4640,4815,9883,134235.0,26954866.0
2016-11-25,4553,4834,4553,4834,2463,134774.0,26954866.0
2016-11-28,4959,4959,4689,4733,2427,131944.0,26954866.0
2016-11-29,4824,4824,4650,4728,1778,131809.0,26954866.0
2016-11-30,4761,4761,4611,4728,2211,131809.0,26954866.0
2016-12-01,4727,4950,4660,4737,2916,132079.0,26954866.0
2016-12-02,4660,4843,4650,4660,3013,129922.0,26954866.0
2016-12-05,4558,4795,4558,4781,6932,133292.0,26954866.0
2016-12-06,4587,4834,4587,4834,2767,134774.0,26954866.0
2016-12-07,4834,4921,4732,4824,1895,134505.0,26954866.0
2016-12-08,4718,4785,4689,4689,3260,130731.0,26954866.0
2016-12-09,4829,4853,4756,4820,2045,134370.0,26954866.0
2016-12-12,4834,4950,4766,4791,7264,133561.0,26954866.0
2016-12-13,4790,4969,4785,4882,8570,136122.0,26954866.0
2016-12-14,4979,4998,4795,4931,5120,137470.0,26954866.0
2016-12-15,4930,5056,4834,5047,12403,140704.0,26954866.0
2016-12-16,5046,5230,4901,5163,15767,143939.0,26954866.0
2016-12-19,5162,5269,5104,5124,3750,142861.0,26954866.0
2016-12-20,4988,5220,4988,5182,871,144478.0,26954866.0
2016-12-21,5249,5249,5124,5192,543,144748.0,26954866.0
2016-12-22,5240,5240,4979,4979,2875,138818.0,26954866.0
2016-12-23,4979,5172,4834,5018,11494,139896.0,26954866.0
2016-12-26,4843,5153,4824,4989,5334,139087.0,26954866.0
2016-12-27,4834,5066,4834,4998,3406,139357.0,26954866.0
2016-12-28,4998,5172,4901,4931,2795,137470.0,26954866.0
2016-12-29,4930,5017,4882,4998,2259,139357.0,26954866.0
2017-01-02,4882,5172,4872,4998,4247,139357.0,26954866.0
2017-01-03,4998,5056,4892,4921,3850,137200.0,26954866.0
2017-01-04,4901,4979,4892,4979,4996,138818.0,26954866.0
2017-01-05,4979,5008,4921,4960,1842,138278.0,26954866.0
2017-01-06,4930,5008,4930,4998,29438,139357.0,26954866.0
2017-01-09,5046,5046,4950,4998,3197,139357.0,26954866.0
2017-01-10,5075,5085,4988,5008,2241,139626.0,26954866.0
2017-01-11,5085,5085,5008,5076,4004,141513.0,26954866.0
2017-01-12,4988,5075,4988,5056,3761,140974.0,26954866.0
2017-01-13,5056,5153,5027,5066,5295,141243.0,26954866.0
2017-01-16,5037,5191,4988,5192,13396,144748.0,26954866.0
2017-01-17,5104,5327,5104,5327,39903,148521.0,26954866.0
2017-01-18,5385,5385,5240,5337,12406,148791.0,26954866.0
2017-01-19,5336,5404,5259,5289,7001,147443.0,26954866.0
2017-01-20,5346,5346,5085,5144,11421,143400.0,26954866.0
2017-01-23,5027,5278,5027,5153,1235,143669.0,26954866.0
2017-01-24,5288,5288,5008,5008,5328,139626.0,26954866.0
2017-01-25,4959,5104,4959,5047,6279,140704.0,26954866.0
2017-01-26,5172,5220,4998,5066,5587,141243.0,26954866.0
2017-01-31,4988,5133,4959,5008,4008,139626.0,26954866.0
2017-02-01,4959,5104,4959,4960,7410,138278.0,26954866.0
