삼양사(145990),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-02-13,91700,92300,90200,90600,22996,932256.0,10289803.0
2018-02-14,91000,91100,88200,88700,33885,912706.0,10289803.0
2018-02-19,88900,90300,88700,89600,17878,921966.0,10289803.0
2018-02-20,89600,89700,88200,88500,13445,910648.0,10289803.0
2018-02-21,88500,88800,87000,88200,23854,907561.0,10289803.0
2018-02-22,87600,88200,87100,87600,15283,901387.0,10289803.0
2018-02-23,88100,88300,87000,88200,17426,907561.0,10289803.0
2018-02-26,88900,88900,87600,88300,11316,908590.0,10289803.0
2018-02-27,87900,88700,87300,88000,13620,905503.0,10289803.0
2018-02-28,87900,89700,87300,89400,22885,919908.0,10289803.0
2018-03-02,89400,89400,85300,86200,28210,886981.0,10289803.0
2018-03-05,86200,86200,84100,84200,12722,866401.0,10289803.0
2018-03-06,86400,86400,84500,84900,8447,873604.0,10289803.0
2018-03-07,84400,84700,82800,82800,10375,851996.0,10289803.0
2018-03-08,82800,83000,82100,82200,15817,845822.0,10289803.0
2018-03-09,82400,84500,82300,84200,9419,866401.0,10289803.0
2018-03-12,84600,85500,83400,85200,9877,876691.0,10289803.0
2018-03-13,84100,84700,83700,84300,8334,867430.0,10289803.0
2018-03-14,83900,83900,82800,83100,10822,855083.0,10289803.0
2018-03-15,82600,83900,82600,83400,9449,858170.0,10289803.0
2018-03-16,83300,84000,82800,83000,6350,854054.0,10289803.0
2018-03-19,83400,83400,82600,82600,5830,849938.0,10289803.0
2018-03-20,82600,82800,82100,82500,7419,848909.0,10289803.0
2018-03-21,81300,83300,81300,82300,7702,846851.0,10289803.0
2018-03-22,82300,84500,82200,82700,7595,850967.0,10289803.0
2018-03-23,82700,82700,80200,80300,19772,826271.0,10289803.0
2018-03-26,80300,81800,78900,81000,11023,833474.0,10289803.0
2018-03-27,81100,83800,80700,82500,6626,848909.0,10289803.0
2018-03-28,82500,82900,81300,82200,4039,845822.0,10289803.0
2018-03-29,82100,83500,81800,83400,6521,858170.0,10289803.0
2018-03-30,83700,86900,83600,86100,26747,885952.0,10289803.0
2018-04-02,85800,87500,85500,86100,11002,885952.0,10289803.0
2018-04-03,86000,87000,85300,86700,9303,892126.0,10289803.0
2018-04-04,85800,87600,85600,87100,19257,896242.0,10289803.0
2018-04-05,87800,88400,86100,87600,15514,901387.0,10289803.0
2018-04-06,87100,88500,86800,88300,10808,908590.0,10289803.0
2018-04-09,88300,88700,86600,87400,7305,899329.0,10289803.0
2018-04-10,87000,88000,85800,85800,9500,882865.0,10289803.0
2018-04-11,85900,88100,85000,88000,11204,905503.0,10289803.0
2018-04-12,87300,88600,87000,87400,8070,899329.0,10289803.0
2018-04-13,87300,89000,86500,88500,16928,910648.0,10289803.0
2018-04-16,89000,92800,87700,92300,24377,949749.0,10289803.0
2018-04-17,91800,93000,91500,92600,8196,952836.0,10289803.0
2018-04-18,92600,93400,91700,92600,18013,952836.0,10289803.0
2018-04-19,91700,92800,90100,90600,14274,932256.0,10289803.0
2018-04-20,90600,91300,89800,90800,7154,934314.0,10289803.0
2018-04-23,91600,93400,91200,93100,22993,957981.0,10289803.0
2018-04-24,92400,93400,91400,91800,12218,944604.0,10289803.0
2018-04-25,91300,92100,89900,91700,10309,943575.0,10289803.0
2018-04-26,91700,91700,90400,90500,7464,931227.0,10289803.0
2018-04-27,90300,91400,88800,89700,12723,922995.0,10289803.0
2018-04-30,90000,90400,88900,89100,15584,916821.0,10289803.0
2018-05-02,89200,90800,88700,90800,15422,934314.0,10289803.0
2018-05-03,89200,90600,89200,90100,7422,927111.0,10289803.0
2018-05-04,89100,90900,88700,90400,11554,930198.0,10289803.0
2018-05-08,91000,91000,87200,87400,12832,899329.0,10289803.0
2018-05-09,87500,88000,85800,85800,11428,882865.0,10289803.0
2018-05-10,85400,87800,85200,87700,19135,902416.0,10289803.0
2018-05-11,87600,88600,86200,87700,22309,902416.0,10289803.0
2018-05-14,87700,89800,87700,89200,14592,917850.0,10289803.0
2018-05-15,89200,90300,87900,88900,11595,914763.0,10289803.0
2018-05-16,89200,90600,89000,89400,19909,919908.0,10289803.0
2018-05-17,89500,90000,88800,89300,7718,918879.0,10289803.0
2018-05-18,88600,89400,86800,88900,19796,914763.0,10289803.0
2018-05-21,88900,89000,87700,87900,4010,904474.0,10289803.0
2018-05-23,87000,89200,87000,88700,14927,912706.0,10289803.0
2018-05-24,88700,88800,87400,87900,6309,904474.0,10289803.0
2018-05-25,88900,88900,84900,85300,23097,877720.0,10289803.0
2018-05-28,85200,87000,85200,86000,5875,884923.0,10289803.0
2018-05-29,85500,86700,85500,85600,6075,880807.0,10289803.0
2018-05-30,85000,86200,83000,84800,16137,872575.0,10289803.0
2018-05-31,83500,85500,83500,85500,12820,879778.0,10289803.0
2018-06-01,85500,87400,84400,86100,12235,885952.0,10289803.0
2018-06-04,85500,89500,85500,88400,20150,909619.0,10289803.0
2018-06-05,89500,89600,88200,89100,15486,916821.0,10289803.0
2018-06-07,88300,91000,88300,90800,19962,934314.0,10289803.0
2018-06-08,90100,91700,90000,90600,15276,932256.0,10289803.0
2018-06-11,90000,91200,89700,90800,6973,934314.0,10289803.0
2018-06-12,90100,91400,89200,89900,6574,925053.0,10289803.0
2018-06-14,89300,90900,87300,87300,15452,898300.0,10289803.0
2018-06-15,87100,88500,85000,86000,19476,884923.0,10289803.0
2018-06-18,86800,86800,85000,85600,7066,880807.0,10289803.0
2018-06-19,85100,86700,81600,82700,13321,850967.0,10289803.0
2018-06-20,82600,84000,81600,81600,10716,839648.0,10289803.0
2018-06-21,81700,82200,80100,80700,14872,830387.0,10289803.0
2018-06-22,80600,81200,79400,80500,15090,828329.0,10289803.0
2018-06-25,80500,82300,79500,80400,18163,827300.0,10289803.0
2018-06-26,80500,81100,78600,80000,18933,823184.0,10289803.0
2018-06-27,79400,82500,79400,82000,21104,843764.0,10289803.0
2018-06-28,82600,84500,82400,83700,12392,861257.0,10289803.0
2018-06-29,84500,84500,81400,82000,12762,843764.0,10289803.0
2018-07-02,81800,82800,79300,82100,19237,844793.0,10289803.0
2018-07-03,82100,82100,80200,80200,6946,825242.0,10289803.0
2018-07-04,79100,80400,79100,79600,2414,819068.0,10289803.0
2018-07-05,79300,81200,78800,79300,5297,815981.0,10289803.0
2018-07-06,79000,80800,79000,80500,3588,828329.0,10289803.0
2018-07-09,80900,81000,78700,79300,12772,815981.0,10289803.0
2018-07-10,79200,79600,77200,78300,34044,805692.0,10289803.0
2018-07-11,78300,78500,77600,78200,7751,804663.0,10289803.0
2018-07-12,78900,79800,78200,78600,12305,808779.0,10289803.0
2018-07-13,78600,80300,78600,79900,7062,822155.0,10289803.0
2018-07-16,79800,80400,78700,79100,9805,813923.0,10289803.0
2018-07-17,78200,79800,78200,78600,8368,808779.0,10289803.0
2018-07-18,78700,79200,78200,78200,3968,804663.0,10289803.0
2018-07-19,77700,79100,77500,78200,8891,804663.0,10289803.0
2018-07-20,78400,79300,78000,78300,5265,805692.0,10289803.0
2018-07-23,78300,79100,77600,78500,7140,807750.0,10289803.0
2018-07-24,79000,79000,77700,78700,6505,809807.0,10289803.0
2018-07-25,78100,80300,78100,79500,8931,818039.0,10289803.0
2018-07-26,80100,80500,78500,79300,7717,815981.0,10289803.0
2018-07-27,80300,80300,78600,78900,4402,811865.0,10289803.0
2018-07-30,78900,79600,78300,78600,4028,808779.0,10289803.0
2018-07-31,79300,79500,78300,78300,10599,805692.0,10289803.0
2018-08-01,78800,79600,78700,78900,5918,811865.0,10289803.0
2018-08-02,78800,79700,77600,77700,6455,799518.0,10289803.0
2018-08-03,77600,78400,77600,78400,3854,806721.0,10289803.0
2018-08-06,78400,79600,78400,79600,6534,819068.0,10289803.0
2018-08-07,78700,79700,77800,78200,8117,804663.0,10289803.0
2018-08-08,78000,78800,77500,77500,12574,797460.0,10289803.0
2018-08-09,77600,78100,77100,77600,9841,798489.0,10289803.0
2018-08-10,77200,78200,77100,77500,8235,797460.0,10289803.0
2018-08-13,77200,77900,75500,76000,10771,782025.0,10289803.0
2018-08-14,76300,76300,74800,75300,10995,774822.0,10289803.0
2018-08-16,75600,76300,73600,75700,17223,778938.0,10289803.0
2018-08-17,75000,75700,74500,75100,10223,772764.0,10289803.0
2018-08-20,75800,76600,75100,76500,8713,787170.0,10289803.0
2018-08-21,76200,76700,75000,75600,8984,777909.0,10289803.0
2018-08-22,75100,76400,72800,73300,16954,754243.0,10289803.0
2018-08-23,73300,74400,71000,71700,29191,737779.0,10289803.0
2018-08-24,71900,73000,71300,72500,11233,746011.0,10289803.0
2018-08-27,73500,73700,71700,72600,11756,747040.0,10289803.0
2018-08-28,72500,73900,72400,72900,17563,750127.0,10289803.0
2018-08-29,73000,73400,72600,72700,10986,748069.0,10289803.0
2018-08-30,72800,73200,71500,72200,18871,742924.0,10289803.0
2018-08-31,72200,73100,71900,73100,8580,752185.0,10289803.0
2018-09-03,72800,73200,72300,72600,5611,747040.0,10289803.0
2018-09-04,73500,73500,72600,72800,4535,749098.0,10289803.0
2018-09-05,72300,73600,72300,73100,7618,752185.0,10289803.0
2018-09-06,73200,73600,71600,72000,16427,740866.0,10289803.0
2018-09-07,73300,73300,71600,72500,12817,746011.0,10289803.0
2018-09-10,72400,74000,72400,73500,13045,756301.0,10289803.0
2018-09-11,73200,74300,73100,74000,11094,761445.0,10289803.0
2018-09-12,74400,75500,73900,75100,19209,772764.0,10289803.0
2018-09-13,75500,75500,73800,73800,14681,759387.0,10289803.0
2018-09-14,73800,74700,73700,74000,8015,761445.0,10289803.0
2018-09-17,74000,74400,72600,72600,7754,747040.0,10289803.0
2018-09-18,72700,73800,71700,72200,11066,742924.0,10289803.0
2018-09-19,72300,72300,71000,71200,13002,732634.0,10289803.0
2018-09-20,71200,71900,71000,71000,11685,730576.0,10289803.0
2018-09-21,71900,72400,71300,71300,12881,733663.0,10289803.0
2018-09-27,71200,72900,71200,72200,10552,742924.0,10289803.0
2018-09-28,72900,72900,72300,72900,5007,750127.0,10289803.0
2018-10-01,72200,72800,71700,71800,3952,738808.0,10289803.0
2018-10-02,71300,72300,69500,69900,18038,719257.0,10289803.0
2018-10-04,69300,70300,67600,68800,17287,707938.0,10289803.0
2018-10-05,69400,69600,67200,69400,10208,714112.0,10289803.0
2018-10-08,69800,69800,68500,68600,3480,705880.0,10289803.0
2018-10-10,68700,69100,65800,67000,13881,689417.0,10289803.0
2018-10-11,63600,65600,63600,63900,16251,657518.0,10289803.0
2018-10-12,63800,64300,62100,62800,20477,646200.0,10289803.0
2018-10-15,61300,63900,61300,63400,11992,652374.0,10289803.0
2018-10-16,63400,63900,62900,63200,4110,650316.0,10289803.0
2018-10-17,63500,64000,63000,64000,7646,658547.0,10289803.0
2018-10-18,64000,64400,63100,63900,4956,657518.0,10289803.0
2018-10-19,63800,63800,62100,62800,14230,646200.0,10289803.0
2018-10-22,62800,63400,61800,62500,9892,643113.0,10289803.0
2018-10-23,62400,62400,59400,60000,16805,617388.0,10289803.0
2018-10-24,60200,62500,59700,62500,14941,643113.0,10289803.0
2018-10-25,61700,63600,60800,63400,14193,652374.0,10289803.0
2018-10-26,62500,64500,60100,62100,7484,638997.0,10289803.0
2018-10-29,62900,63300,59700,60700,7636,624591.0,10289803.0
2018-10-30,61400,62400,57800,59900,10632,616359.0,10289803.0
2018-10-31,59200,61500,57800,60700,10374,624591.0,10289803.0
2018-11-01,60700,61000,59200,59200,7086,609156.0,10289803.0
2018-11-02,59400,60800,59400,60100,8083,618417.0,10289803.0
2018-11-05,60500,60500,58000,58300,11017,599896.0,10289803.0
2018-11-06,58700,59400,57600,58700,10177,604011.0,10289803.0
2018-11-07,58700,61900,56900,57400,22646,590635.0,10289803.0
2018-11-08,58700,59800,57800,59000,20154,607098.0,10289803.0
2018-11-09,59200,61500,58900,59200,12402,609156.0,10289803.0
2018-11-12,59300,59900,58600,58800,6660,605040.0,10289803.0
2018-11-13,58600,58600,56700,57700,17408,593722.0,10289803.0
2018-11-14,58100,58100,56800,56900,12205,585490.0,10289803.0
2018-11-15,56100,56600,55800,56600,21810,582403.0,10289803.0
2018-11-16,56800,59700,56800,58800,23579,605040.0,10289803.0
2018-11-19,59000,59600,58100,58900,10019,606069.0,10289803.0
2018-11-20,58500,59300,57900,58700,8767,604011.0,10289803.0
2018-11-21,57700,60200,57700,59700,11676,614301.0,10289803.0
2018-11-22,60200,60600,59700,60100,5922,618417.0,10289803.0
2018-11-23,60400,60400,57500,57500,12940,591664.0,10289803.0
2018-11-26,56900,59400,56900,58400,12085,600924.0,10289803.0
2018-11-27,58400,59400,57600,58100,15553,597838.0,10289803.0
2018-11-28,58000,58900,58000,58600,6501,602982.0,10289803.0
2018-11-29,59500,59500,58500,58700,7309,604011.0,10289803.0
2018-11-30,58700,59000,57900,58900,15273,606069.0,10289803.0
2018-12-03,59400,60500,58700,60000,12057,617388.0,10289803.0
2018-12-04,60000,60900,59700,60600,9898,623562.0,10289803.0
2018-12-05,59800,60100,58800,59000,12135,607098.0,10289803.0
2018-12-06,59200,59200,57500,57600,10751,592693.0,10289803.0
2018-12-07,57300,58000,56600,56600,15656,582403.0,10289803.0
2018-12-10,55800,56300,53500,54200,26744,557707.0,10289803.0
2018-12-11,54500,55500,53900,55100,8264,566968.0,10289803.0
2018-12-12,55700,57700,55600,57500,11430,591664.0,10289803.0
2018-12-13,57600,58400,56700,56800,23869,584461.0,10289803.0
2018-12-14,56800,57900,56300,57400,7517,590635.0,10289803.0
2018-12-17,57900,58900,57500,58200,7680,598867.0,10289803.0
2018-12-18,58400,58400,57100,58100,8146,597838.0,10289803.0
2018-12-19,58400,58500,57400,57700,8771,593722.0,10289803.0
2018-12-20,58100,58100,55900,56400,6306,580345.0,10289803.0
2018-12-21,56400,57300,56000,56400,10757,580345.0,10289803.0
2018-12-24,56400,57900,56100,57600,8765,592693.0,10289803.0
2018-12-26,56900,57600,56400,56600,8214,582403.0,10289803.0
2018-12-27,56300,57700,55800,55800,9184,574171.0,10289803.0
2018-12-28,55800,56500,54700,55000,10349,565939.0,10289803.0
2019-01-02,55500,55600,54400,54700,5152,562852.0,10289803.0
2019-01-03,54700,56200,54100,54900,11853,564910.0,10289803.0
2019-01-04,55900,56700,54900,56300,6873,579316.0,10289803.0
2019-01-07,56400,57600,56000,57000,4857,586519.0,10289803.0
2019-01-08,57600,57600,56500,57100,5250,587548.0,10289803.0
2019-01-09,57000,58000,56600,57400,7374,590635.0,10289803.0
2019-01-10,57500,57900,56300,56300,8406,579316.0,10289803.0
2019-01-11,56100,57800,55500,57200,10825,588577.0,10289803.0
2019-01-14,57200,58000,56700,57600,6231,592693.0,10289803.0
2019-01-15,58100,60300,57800,58200,16168,598867.0,10289803.0
2019-01-16,57600,58800,57200,57500,10386,591664.0,10289803.0
2019-01-17,57800,58600,57200,57800,8360,594751.0,10289803.0
2019-01-18,58400,59700,58000,59400,7967,611214.0,10289803.0
2019-01-21,59900,60400,58700,60200,10540,619446.0,10289803.0
2019-01-22,60200,60500,59500,59600,5043,613272.0,10289803.0
2019-01-23,59400,60400,59000,60200,8521,619446.0,10289803.0
2019-01-24,59000,60200,59000,59400,7614,611214.0,10289803.0
2019-01-25,58800,60300,58200,60000,8099,617388.0,10289803.0
2019-01-28,59700,60200,59200,59400,8590,611214.0,10289803.0
2019-01-29,59300,59300,58200,58500,8986,601953.0,10289803.0
2019-01-30,59700,59700,58300,58700,6194,604011.0,10289803.0
2019-01-31,58600,60600,58600,60400,13490,621504.0,10289803.0
2019-02-01,60800,61000,59700,60600,12182,623562.0,10289803.0
2019-02-07,61000,61000,59500,59900,8184,616359.0,10289803.0
2019-02-08,59900,60500,59700,60500,5472,622533.0,10289803.0
2019-02-11,60800,62200,60200,61900,13063,636939.0,10289803.0
2019-02-12,61000,62100,60600,60600,9893,623562.0,10289803.0
2019-02-13,60500,61100,60300,60700,8735,624591.0,10289803.0
2019-02-14,60700,62700,60200,62600,17357,644142.0,10289803.0
2019-02-15,62200,63100,62200,62800,11130,646200.0,10289803.0
2019-02-18,62900,64900,62400,64700,20593,665750.0,10289803.0
2019-02-19,64700,65200,63600,64800,16349,666779.0,10289803.0
2019-02-20,64200,65000,64100,64500,10050,663692.0,10289803.0
2019-02-21,64100,64800,63500,64300,8948,661634.0,10289803.0
2019-02-22,64300,64900,64000,64000,9895,658547.0,10289803.0
2019-02-25,64000,64800,63000,64300,11459,661634.0,10289803.0
2019-02-26,64400,64400,63400,63600,10579,654431.0,10289803.0
2019-02-27,63700,63800,63200,63700,6332,655460.0,10289803.0
2019-02-28,63700,64700,63200,63200,13817,650316.0,10289803.0
2019-03-04,63300,65700,63300,65700,16815,676040.0,10289803.0
2019-03-05,65300,66100,64800,65900,9205,678098.0,10289803.0
2019-03-06,65900,66200,64800,65000,10234,668837.0,10289803.0
2019-03-07,65100,65400,63900,64200,10171,660605.0,10289803.0
2019-03-08,63100,64100,62800,63200,7096,650316.0,10289803.0
2019-03-11,63000,63200,62100,62700,7395,645171.0,10289803.0
2019-03-12,62700,63300,62400,62900,10719,647229.0,10289803.0
2019-03-13,62900,63900,62100,63300,9163,651345.0,10289803.0
2019-03-14,63800,63800,62700,63400,11673,652374.0,10289803.0
2019-03-15,63500,64500,63300,64500,9676,663692.0,10289803.0
2019-03-18,64900,64900,64000,64200,5601,660605.0,10289803.0
2019-03-19,64200,64300,63500,63600,6969,654431.0,10289803.0
2019-03-20,63100,63900,61700,63100,9098,649287.0,10289803.0
2019-03-21,62100,63500,61200,61200,13326,629736.0,10289803.0
2019-03-22,61100,62000,61000,61300,5200,630765.0,10289803.0
2019-03-25,61000,61300,60000,60000,6114,617388.0,10289803.0
2019-03-26,60100,61800,60100,61000,5668,627678.0,10289803.0
2019-03-27,60700,61600,60400,61100,2466,628707.0,10289803.0
2019-03-28,60500,61400,60100,60400,3053,621504.0,10289803.0
2019-03-29,61900,61900,60500,60600,5994,623562.0,10289803.0
2019-04-01,60500,61800,60300,61300,2910,630765.0,10289803.0
2019-04-02,61300,61400,60500,60800,5103,625620.0,10289803.0
2019-04-03,60400,61200,60100,61200,6369,629736.0,10289803.0
2019-04-04,61200,62000,61100,61500,3929,632823.0,10289803.0
2019-04-05,61600,62400,61300,62100,4381,638997.0,10289803.0
2019-04-08,62200,62600,61600,61900,3990,636939.0,10289803.0
2019-04-09,62000,62300,62000,62100,3921,638997.0,10289803.0
2019-04-10,61500,63900,61500,63700,9427,655460.0,10289803.0
2019-04-11,63900,64100,63200,63500,8341,653402.0,10289803.0
2019-04-12,64000,64500,63100,64000,8417,658547.0,10289803.0
2019-04-15,64500,64500,62400,62700,11086,645171.0,10289803.0
2019-04-16,62200,63100,61800,62300,6157,641055.0,10289803.0
2019-04-17,62300,63000,62000,63000,5728,648258.0,10289803.0
2019-04-18,62700,63000,61700,61900,12350,636939.0,10289803.0
2019-04-19,61900,62000,61400,61700,4130,634881.0,10289803.0
2019-04-22,61700,62100,60600,61200,7268,629736.0,10289803.0
2019-04-23,61200,61800,60800,61500,5586,632823.0,10289803.0
2019-04-24,61200,61800,60700,60700,6475,624591.0,10289803.0
2019-04-25,60700,61100,60300,60500,4317,622533.0,10289803.0
2019-04-26,60700,61000,59500,59500,10225,612243.0,10289803.0
2019-04-29,59500,60500,58900,60000,5786,617388.0,10289803.0
2019-04-30,60400,62000,60000,61500,10108,632823.0,10289803.0
2019-05-02,60900,62200,60500,61200,10035,629736.0,10289803.0
2019-05-03,61200,61300,60100,60100,11458,618417.0,10289803.0
2019-05-07,59500,60200,58600,59700,12691,614301.0,10289803.0
2019-05-08,58900,59700,58700,58700,11486,604011.0,10289803.0
2019-05-09,59300,59400,57700,57700,13016,593722.0,10289803.0
2019-05-10,58700,58700,56400,57000,15475,586519.0,10289803.0
2019-05-13,56300,57500,56100,56900,8983,585490.0,10289803.0
2019-05-14,56900,58400,56300,57900,10033,595780.0,10289803.0
2019-05-15,57900,58400,56700,58000,9165,596809.0,10289803.0
2019-05-16,57900,57900,56000,56500,10709,581374.0,10289803.0
2019-05-17,56800,56800,55400,55600,6235,572113.0,10289803.0
2019-05-20,55900,55900,53700,54100,10991,556678.0,10289803.0
2019-05-21,53700,54400,53600,54100,5349,556678.0,10289803.0
2019-05-22,53700,54200,52800,53600,8892,551533.0,10289803.0
2019-05-23,53900,53900,52800,53300,4057,548446.0,10289803.0
2019-05-24,53300,53900,52900,53200,6771,547418.0,10289803.0
2019-05-27,53100,54000,52600,53800,3979,553591.0,10289803.0
2019-05-28,53800,53800,52900,53800,8887,553591.0,10289803.0
2019-05-29,53600,53600,51000,51800,17541,533012.0,10289803.0
2019-05-30,51900,52400,51200,51500,8990,529925.0,10289803.0
2019-05-31,51600,52300,50900,51900,11477,534041.0,10289803.0
2019-06-03,51500,53400,50900,52700,10684,542273.0,10289803.0
2019-06-04,52200,53400,52200,52700,7670,542273.0,10289803.0
2019-06-05,53300,53300,52300,52700,5829,542273.0,10289803.0
2019-06-07,53100,53500,52400,53000,6123,545360.0,10289803.0
2019-06-10,53600,53700,52200,53000,4638,545360.0,10289803.0
2019-06-11,53500,54500,52900,54300,9759,558736.0,10289803.0
2019-06-12,54300,54900,53600,54300,9686,558736.0,10289803.0
2019-06-13,54300,56000,53800,56000,17416,576229.0,10289803.0
2019-06-14,55800,55800,54500,54700,11571,562852.0,10289803.0
2019-06-17,54700,54800,53300,53700,7456,552562.0,10289803.0
2019-06-18,52800,54100,52700,53500,4546,550504.0,10289803.0
2019-06-19,53300,54300,53000,53400,6514,549475.0,10289803.0
2019-06-20,53600,54600,53200,54100,4376,556678.0,10289803.0
2019-06-21,53500,54600,53500,54600,9458,561823.0,10289803.0
2019-06-24,54300,55700,54000,55100,5576,566968.0,10289803.0
2019-06-25,55600,55600,54200,54300,4502,558736.0,10289803.0
2019-06-26,54200,54200,53300,53600,7456,551533.0,10289803.0
2019-06-27,53300,55000,53300,54700,6473,562852.0,10289803.0
2019-06-28,54000,55100,53900,54600,5816,561823.0,10289803.0
2019-07-01,55300,56600,55100,56400,10153,580345.0,10289803.0
2019-07-02,56100,56900,55400,55600,4973,572113.0,10289803.0
2019-07-03,54800,56000,54700,54900,4105,564910.0,10289803.0
2019-07-04,54700,55600,53900,54800,5990,563881.0,10289803.0
2019-07-05,55500,56000,54800,55900,5563,575200.0,10289803.0
2019-07-08,55900,56100,54500,54600,4474,561823.0,10289803.0
2019-07-09,54300,54600,53400,53400,4699,549475.0,10289803.0
2019-07-10,53400,54800,52900,54600,5547,561823.0,10289803.0
2019-07-11,54000,55300,54000,54700,2775,562852.0,10289803.0
2019-07-12,54100,54500,53800,54400,3140,559765.0,10289803.0
2019-07-15,53900,54100,53500,53600,1731,551533.0,10289803.0
2019-07-16,54300,54600,53500,54000,2338,555649.0,10289803.0
2019-07-17,54000,54600,52800,53200,4702,547418.0,10289803.0
2019-07-18,52600,53600,52500,52700,4249,542273.0,10289803.0
2019-07-19,52800,53600,52500,53400,3422,549475.0,10289803.0
2019-07-22,52800,53600,52400,53200,6600,547418.0,10289803.0
2019-07-23,52800,53300,52500,52900,3237,544331.0,10289803.0
2019-07-24,52600,57000,52600,56800,17398,584461.0,10289803.0
2019-07-25,56200,57000,54100,54900,14963,564910.0,10289803.0
2019-07-26,54900,55100,53000,53100,11206,546389.0,10289803.0
2019-07-29,53000,54400,52700,53400,8262,549475.0,10289803.0
2019-07-30,53400,55100,53200,54400,6500,559765.0,10289803.0
2019-07-31,54700,55300,53500,53700,8083,552562.0,10289803.0
2019-08-01,54100,54100,52400,53000,11747,545360.0,10289803.0
2019-08-02,52300,53100,51900,52200,8767,537128.0,10289803.0
2019-08-05,51000,52000,50300,51400,13677,528896.0,10289803.0
2019-08-06,49800,51100,49500,49650,17419,510889.0,10289803.0
2019-08-07,49100,50500,47800,48500,22603,499055.0,10289803.0
2019-08-08,49350,49900,48750,49800,11579,512432.0,10289803.0
2019-08-09,49800,54600,49800,49800,8089,512432.0,10289803.0
2019-08-12,49700,49800,49000,49550,3512,509860.0,10289803.0
2019-08-13,49600,49600,48750,48750,9004,501628.0,10289803.0
2019-08-14,48800,49200,48450,48800,8136,502142.0,10289803.0
2019-08-16,48500,48750,47900,48100,3585,494940.0,10289803.0
2019-08-19,48800,48850,48150,48750,5272,501628.0,10289803.0
2019-08-20,48300,49900,48300,48950,8659,503686.0,10289803.0
2019-08-21,49350,49850,48650,49600,5789,510374.0,10289803.0
2019-08-22,49800,50200,49200,49300,5231,507287.0,10289803.0
2019-08-23,49200,49850,48950,49550,4131,509860.0,10289803.0
2019-08-26,49550,49550,48300,49100,4377,505229.0,10289803.0
2019-08-27,48950,49800,48650,48650,6226,500599.0,10289803.0
2019-08-28,49250,49250,48250,48900,4051,503171.0,10289803.0
2019-08-29,48750,51000,48750,50100,8772,515519.0,10289803.0
2019-08-30,50800,51300,50100,50100,17638,515519.0,10289803.0
2019-09-02,49200,51000,49200,50800,4424,522722.0,10289803.0
2019-09-03,50500,51300,50200,50400,4439,518606.0,10289803.0
2019-09-04,49550,50900,49550,50900,6126,523751.0,10289803.0
2019-09-05,50300,50900,50000,50100,11220,515519.0,10289803.0
2019-09-06,50100,50800,49600,49800,9074,512432.0,10289803.0
2019-09-09,49400,51400,49400,50900,11123,523751.0,10289803.0
2019-09-10,51000,51600,50700,51400,4037,528896.0,10289803.0
2019-09-11,51200,52200,50900,51300,10251,527867.0,10289803.0
2019-09-16,51300,51700,51100,51400,5191,528896.0,10289803.0
2019-09-17,51300,51800,50900,51400,5032,528896.0,10289803.0
2019-09-18,51600,52000,51100,51500,4051,529925.0,10289803.0
2019-09-19,51200,51600,51000,51000,3058,524780.0,10289803.0
2019-09-20,50800,51100,50200,50200,11842,516548.0,10289803.0
2019-09-23,50300,50600,50100,50200,2815,516548.0,10289803.0
2019-09-24,50400,51200,49800,50800,6839,522722.0,10289803.0
2019-09-25,50300,51200,50100,50200,5298,516548.0,10289803.0
2019-09-26,50600,50900,49800,50100,3626,515519.0,10289803.0
2019-09-27,50800,50800,49550,49550,5551,509860.0,10289803.0
2019-09-30,49900,49900,49150,49350,5410,507802.0,10289803.0
2019-10-01,49250,50700,49250,50500,4789,519635.0,10289803.0
2019-10-02,49650,50300,49400,49400,3925,508316.0,10289803.0
2019-10-04,49500,49550,48850,48850,3936,502657.0,10289803.0
2019-10-07,48500,49050,48400,48550,4351,499570.0,10289803.0
