대성산업(128820),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-11,2860,2985,2840,2875,75125,69253.0,24087955.0
2016-07-12,2880,2980,2850,2870,25884,69132.0,24087955.0
2016-07-13,2870,2950,2860,2930,18962,70578.0,24087955.0
2016-07-14,2930,2945,2890,2915,17267,70216.0,24087955.0
2016-07-15,2920,2955,2850,2935,26500,70698.0,24087955.0
2016-07-18,2915,2975,2890,2940,18488,70819.0,24087955.0
2016-07-19,2980,2980,2870,2915,31565,70216.0,24087955.0
2016-07-20,2900,2950,2885,2910,15330,70096.0,24087955.0
2016-07-21,2900,2975,2870,2915,37698,70216.0,24087955.0
2016-07-22,2920,2920,2885,2910,9095,70096.0,24087955.0
2016-07-25,2910,2920,2830,2845,59554,68530.0,24087955.0
2016-07-26,2850,2885,2790,2855,53069,68771.0,24087955.0
2016-07-27,2855,2855,2805,2835,49900,68289.0,24087955.0
2016-07-28,2815,2845,2790,2830,24668,68169.0,24087955.0
2016-07-29,2830,2840,2750,2765,53137,66603.0,24087955.0
2016-08-01,2740,2835,2725,2735,78640,65881.0,24087955.0
2016-08-02,2755,2865,2735,2865,72999,69012.0,24087955.0
2016-08-03,2865,2865,2790,2810,21911,67687.0,24087955.0
2016-08-04,2810,2880,2810,2825,35865,68048.0,24087955.0
2016-08-05,2875,2890,2760,2795,55833,67326.0,24087955.0
2016-08-08,2850,2880,2790,2845,24411,68530.0,24087955.0
2016-08-09,2825,2915,2820,2845,33928,68530.0,24087955.0
2016-08-10,2870,2875,2740,2765,100889,66603.0,24087955.0
2016-08-11,2795,2795,2730,2750,35543,66242.0,24087955.0
2016-08-12,2780,2780,2725,2765,34969,66603.0,24087955.0
2016-08-16,2770,2830,2750,2785,30433,67085.0,24087955.0
2016-08-17,2780,2780,2680,2690,119852,64797.0,24087955.0
2016-08-18,2685,2685,2595,2595,129137,62508.0,24087955.0
2016-08-19,2595,2650,2585,2605,42771,62749.0,24087955.0
2016-08-22,2675,2675,2440,2510,165447,60461.0,24087955.0
2016-08-23,2530,2535,2450,2510,50622,60461.0,24087955.0
2016-08-24,2505,2580,2505,2555,30586,61545.0,24087955.0
2016-08-25,2560,2595,2540,2565,22826,61786.0,24087955.0
2016-08-26,2580,2580,2510,2515,15425,60581.0,24087955.0
2016-08-29,2515,2535,2325,2390,183524,57570.0,24087955.0
2016-08-30,2385,2895,2385,2555,237802,61545.0,24087955.0
2016-08-31,2555,2580,2480,2555,59853,61545.0,24087955.0
2016-09-01,2525,2560,2495,2505,21138,60340.0,24087955.0
2016-09-02,2505,2595,2485,2550,13483,61424.0,24087955.0
2016-09-05,2570,2580,2530,2540,18531,61183.0,24087955.0
2016-09-06,2530,2625,2510,2605,19988,62749.0,24087955.0
2016-09-07,2620,2655,2550,2550,27316,61424.0,24087955.0
2016-09-08,2555,2580,2450,2490,28250,59979.0,24087955.0
2016-09-09,2500,2530,2450,2490,22084,59979.0,24087955.0
2016-09-12,2415,2510,2310,2360,72175,56848.0,24087955.0
2016-09-13,2355,2425,2355,2420,16428,58293.0,24087955.0
2016-09-19,2380,2430,2370,2400,12534,57811.0,24087955.0
2016-09-20,2400,2435,2370,2405,18263,57932.0,24087955.0
2016-09-21,2430,2460,2375,2430,23180,58534.0,24087955.0
2016-09-22,2450,2455,2385,2445,31352,58895.0,24087955.0
2016-09-23,2460,2490,2420,2460,18592,59256.0,24087955.0
2016-09-26,2460,2615,2460,2525,45773,60822.0,24087955.0
2016-09-27,2505,2550,2500,2545,20070,61304.0,24087955.0
2016-09-28,2570,2590,2485,2485,27769,59859.0,24087955.0
2016-09-29,2485,2890,2415,2740,385609,66001.0,24087955.0
2016-09-30,2715,2795,2620,2775,189252,66844.0,24087955.0
2016-10-04,2795,2870,2740,2790,92596,67205.0,24087955.0
2016-10-05,2900,3625,2805,3625,2979323,87319.0,24087955.0
2016-10-06,3420,4330,3395,3710,7975033,89366.0,24087955.0
2016-10-07,3655,3660,3385,3490,1384130,84067.0,24087955.0
2016-10-10,3485,3500,3165,3210,878223,77322.0,24087955.0
2016-10-11,3250,3255,3060,3170,462715,76359.0,24087955.0
2016-10-12,3150,3300,3110,3170,541673,76359.0,24087955.0
2016-10-13,3110,3270,2950,3270,635680,78768.0,24087955.0
2016-10-14,3360,4200,3275,3600,8159571,86717.0,24087955.0
2016-10-17,3650,3825,3295,3310,1727086,79731.0,24087955.0
2016-10-18,3280,3405,3090,3395,690929,81779.0,24087955.0
2016-10-19,3415,3490,3245,3285,531642,79129.0,24087955.0
2016-10-20,3260,3260,3145,3180,224220,76600.0,24087955.0
2016-10-21,3300,3625,3235,3435,880352,82742.0,24087955.0
2016-10-24,3385,3780,3375,3525,772795,84910.0,24087955.0
2016-10-25,3465,3660,3340,3650,384477,87921.0,24087955.0
2016-10-26,3650,3790,3450,3650,691707,87921.0,24087955.0
2016-10-27,3660,3780,3585,3740,330096,90089.0,24087955.0
2016-10-28,3610,3740,3480,3480,345251,83826.0,24087955.0
2016-10-31,3350,3450,3175,3205,359837,77202.0,24087955.0
2016-11-01,3090,3230,3085,3175,193532,76479.0,24087955.0
2016-11-02,3195,3230,2950,2950,247932,71059.0,24087955.0
2016-11-03,2800,3095,2800,3010,121398,72505.0,24087955.0
2016-11-04,3220,3910,3155,3910,4610308,94184.0,24087955.0
2016-11-07,4350,4725,4060,4110,8515960,99001.0,24087955.0
2016-11-08,4030,4290,3945,4150,2677294,99965.0,24087955.0
2016-11-09,4180,4180,3305,3660,2364468,88162.0,24087955.0
2016-11-10,3700,3900,3610,3900,1156017,93943.0,24087955.0
2016-11-11,3930,4320,3810,3910,2531427,94184.0,24087955.0
2016-11-14,3850,3850,3475,3685,1134211,88764.0,24087955.0
2016-11-15,3605,3700,3500,3525,432075,84910.0,24087955.0
2016-11-16,3560,3700,3500,3545,355502,85392.0,24087955.0
2016-11-17,3515,3605,3380,3565,452705,85874.0,24087955.0
2016-11-18,3550,3785,3430,3630,580350,87439.0,24087955.0
2016-11-21,3665,3785,3460,3660,496475,88162.0,24087955.0
2016-11-22,3660,3750,3600,3750,540897,90330.0,24087955.0
2016-11-23,3955,4765,3940,4170,8556624,100447.0,24087955.0
2016-11-24,4065,4120,3805,3970,1445857,95629.0,24087955.0
2016-11-25,4170,4240,3940,4045,1216772,97436.0,24087955.0
2016-11-28,3990,4040,3830,3900,396898,93943.0,24087955.0
2016-11-29,3810,4610,3810,4060,2755864,97797.0,24087955.0
2016-11-30,4180,4490,4115,4290,1187328,103337.0,24087955.0
2016-12-01,4390,4650,4160,4650,1284737,112009.0,24087955.0
2016-12-02,4700,4775,4310,4330,1262159,104301.0,24087955.0
2016-12-05,5000,5620,4835,5100,6730710,122849.0,24087955.0
2016-12-06,4860,5330,4715,5070,1842364,122126.0,24087955.0
2016-12-07,5070,5140,4775,4810,712790,115863.0,24087955.0
2016-12-08,4800,5090,4630,4920,709213,118513.0,24087955.0
2016-12-09,4940,5150,4765,4820,598458,116104.0,24087955.0
2016-12-12,4820,4820,4625,4795,509121,115502.0,24087955.0
2016-12-13,4760,4795,4585,4600,416857,110805.0,24087955.0
2016-12-14,4635,4635,4475,4485,357304,108034.0,24087955.0
2016-12-15,4570,4575,4405,4560,326818,109841.0,24087955.0
2016-12-16,4505,4560,4230,4265,507415,102735.0,24087955.0
2016-12-19,4190,4500,4000,4380,512154,105505.0,24087955.0
2016-12-20,4490,4845,4420,4575,999628,110202.0,24087955.0
2016-12-21,4570,4575,4420,4430,234209,106710.0,24087955.0
2016-12-22,4430,4430,4260,4300,210722,103578.0,24087955.0
2016-12-23,4290,4455,4200,4385,251715,105626.0,24087955.0
2016-12-26,4450,4480,4320,4355,224169,104903.0,24087955.0
2016-12-27,4790,5130,4400,4400,2283304,105987.0,24087955.0
2016-12-28,4400,4445,4205,4340,266966,104542.0,24087955.0
2016-12-29,4370,4405,4330,4340,109061,104542.0,24087955.0
2017-01-02,4355,4570,4350,4470,199239,107673.0,24087955.0
2017-01-03,4470,4685,4380,4680,578794,112732.0,24087955.0
2017-01-04,4725,4740,4555,4635,241907,111648.0,24087955.0
2017-01-05,4675,4780,4550,4710,329479,113454.0,24087955.0
2017-01-06,4715,4785,4585,4740,343373,114177.0,24087955.0
2017-01-09,4735,4850,4600,4730,262509,113936.0,24087955.0
2017-01-10,4795,4795,4620,4640,164637,111768.0,24087955.0
2017-01-11,4700,4700,4540,4590,90865,110564.0,24087955.0
2017-01-12,4610,4610,4430,4500,146168,108396.0,24087955.0
2017-01-13,4480,4610,4440,4490,112052,108155.0,24087955.0
2017-01-16,4505,4640,4470,4590,142509,110564.0,24087955.0
2017-01-17,4695,4695,4525,4525,104093,108998.0,24087955.0
2017-01-18,4505,4750,4505,4750,321857,114418.0,24087955.0
2017-01-19,4730,4900,4670,4860,278431,117067.0,24087955.0
2017-01-20,4860,4860,4760,4800,176255,115622.0,24087955.0
2017-01-23,4800,4800,4650,4650,179058,112009.0,24087955.0
2017-01-24,4650,4750,4620,4715,133447,113575.0,24087955.0
2017-01-25,4715,4770,4640,4640,122954,111768.0,24087955.0
2017-01-26,4680,4805,4610,4720,188072,113695.0,24087955.0
2017-01-31,4500,4665,4205,4620,545572,111286.0,24087955.0
2017-02-01,4505,4815,4440,4495,635213,108275.0,24087955.0
2017-02-02,4100,4690,4080,4405,711763,106107.0,24087955.0
2017-02-03,4560,4595,4250,4375,277799,105385.0,24087955.0
2017-02-06,4275,4350,4140,4200,173103,101169.0,24087955.0
2017-02-07,4200,4840,4085,4560,1168422,109841.0,24087955.0
2017-02-08,4575,4580,4200,4380,259768,105505.0,24087955.0
2017-02-09,4400,5260,4210,4590,1988008,110564.0,24087955.0
2017-02-10,4500,4565,4425,4475,328591,107794.0,24087955.0
2017-02-13,4475,4490,4300,4355,221580,104903.0,24087955.0
2017-02-14,4315,4400,4220,4375,159306,105385.0,24087955.0
2017-02-15,4375,4395,4240,4305,137110,103699.0,24087955.0
2017-02-16,4270,4750,4235,4545,1128843,109480.0,24087955.0
2017-02-17,5230,5390,4505,4505,2183280,108516.0,24087955.0
2017-02-20,4470,4540,4305,4305,370601,103699.0,24087955.0
2017-02-21,4310,4390,4110,4170,380359,100447.0,24087955.0
2017-02-22,4170,4200,4000,4110,278995,99001.0,24087955.0
2017-02-23,4120,4130,4015,4050,134580,97556.0,24087955.0
2017-02-24,4050,4120,3990,4000,147908,96352.0,24087955.0
2017-02-27,4270,4355,3990,4015,372144,96713.0,24087955.0
2017-02-28,4015,4050,3820,3850,302343,92739.0,24087955.0
2017-03-02,3815,3845,3600,3625,304871,87319.0,24087955.0
2017-03-03,3630,3795,3450,3590,119524,86476.0,24087955.0
2017-03-06,3500,3550,3390,3475,200194,83706.0,24087955.0
2017-03-07,3475,3585,3470,3555,96194,85633.0,24087955.0
2017-03-08,3590,3590,3420,3500,111697,84308.0,24087955.0
2017-03-09,3500,3570,3295,3390,157998,81658.0,24087955.0
2017-03-10,2570,2865,2430,2760,3009578,66483.0,24087955.0
2017-03-13,2810,2875,2585,2590,795509,62388.0,24087955.0
2017-03-14,2625,2630,2480,2560,491110,61665.0,24087955.0
2017-03-15,2580,2650,2510,2580,326145,62147.0,24087955.0
2017-03-16,2605,2610,2550,2580,244931,62147.0,24087955.0
2017-03-17,0,0,0,2580,0,62147.0,24087955.0
2017-03-20,2350,2470,2285,2340,784383,56366.0,24087955.0
2017-03-21,2350,2350,2270,2280,222737,54921.0,24087955.0
2017-03-22,2280,2280,2055,2135,336557,51428.0,24087955.0
2017-03-23,2150,2775,2105,2540,3705791,61183.0,24087955.0
2017-03-24,2460,3025,2345,2680,2721797,64556.0,24087955.0
2017-03-27,2570,2785,2525,2570,318484,61906.0,24087955.0
2017-03-28,2570,2650,2465,2520,269043,60702.0,24087955.0
2017-03-29,2550,2550,2375,2380,250218,57329.0,24087955.0
2017-03-30,2370,2390,2290,2320,215143,55884.0,24087955.0
2017-03-31,2550,2620,2350,2380,313096,57329.0,24087955.0
2017-04-03,2350,2440,2265,2280,183769,54921.0,24087955.0
2017-04-04,2280,2320,2210,2260,158613,54439.0,24087955.0
2017-04-05,2260,2285,2200,2280,132322,54921.0,24087955.0
2017-04-06,2280,2290,2200,2225,117121,53596.0,24087955.0
2017-04-07,2235,2335,2210,2275,152904,54800.0,24087955.0
2017-04-10,2285,2430,2260,2310,217767,55643.0,24087955.0
2017-04-11,2330,2360,2250,2355,108479,56727.0,24087955.0
2017-04-12,2355,2395,2280,2355,88841,56727.0,24087955.0
2017-04-13,2350,2915,2285,2440,1563751,58775.0,24087955.0
2017-04-14,2465,2465,2355,2395,207778,57691.0,24087955.0
2017-04-17,2375,2415,2330,2395,108335,57691.0,24087955.0
2017-04-18,2390,2410,2370,2395,64334,57691.0,24087955.0
2017-04-19,2385,2430,2360,2385,64047,57450.0,24087955.0
2017-04-20,2400,2420,2350,2370,105169,57088.0,24087955.0
2017-04-21,2370,2405,2365,2385,47263,57450.0,24087955.0
2017-04-24,2385,2395,2330,2340,52421,56366.0,24087955.0
2017-04-25,2325,2365,2290,2295,65702,55282.0,24087955.0
2017-04-26,2315,2340,2295,2300,91027,55402.0,24087955.0
2017-04-27,2340,2465,2295,2365,168132,56968.0,24087955.0
2017-04-28,2385,2385,2305,2310,59568,55643.0,24087955.0
2017-05-02,2305,2425,2285,2380,134712,57329.0,24087955.0
2017-05-04,2385,2490,2380,2425,92072,58413.0,24087955.0
2017-05-08,3150,3150,3150,3150,342298,75877.0,24087955.0
2017-05-10,3295,4035,3295,3760,4244004,90571.0,24087955.0
2017-05-11,3670,3785,3485,3595,841857,86596.0,24087955.0
2017-05-12,3605,3690,3320,3595,540679,86596.0,24087955.0
2017-05-15,3560,3650,3425,3475,218254,83706.0,24087955.0
2017-05-16,3550,3550,3255,3285,205964,79129.0,24087955.0
2017-05-17,3285,3395,3235,3305,180820,79611.0,24087955.0
2017-05-18,3265,3270,3125,3125,136761,75275.0,24087955.0
2017-05-19,3290,3290,3140,3220,89179,77563.0,24087955.0
2017-05-22,3155,3225,3135,3220,86435,77563.0,24087955.0
2017-05-23,3345,3345,3220,3250,100854,78286.0,24087955.0
2017-05-24,3190,3280,3185,3210,63078,77322.0,24087955.0
2017-05-25,3240,3240,3080,3110,84223,74914.0,24087955.0
2017-05-26,3210,3215,3085,3115,79572,75034.0,24087955.0
2017-05-29,3115,3155,3000,3040,85942,73227.0,24087955.0
2017-05-30,3105,3165,3060,3160,81143,76118.0,24087955.0
2017-05-31,3105,3160,3085,3100,64605,74673.0,24087955.0
2017-06-01,3050,3150,3050,3100,80704,74673.0,24087955.0
2017-06-02,3070,3170,3070,3135,82221,75516.0,24087955.0
2017-06-05,3160,3180,3075,3085,34652,74311.0,24087955.0
2017-06-07,3085,3130,3030,3035,58708,73107.0,24087955.0
2017-06-08,3010,3050,2965,2965,92876,71421.0,24087955.0
2017-06-09,2965,2965,2880,2920,101182,70337.0,24087955.0
2017-06-12,2915,2915,2805,2820,83473,67928.0,24087955.0
2017-06-13,2850,2945,2845,2900,98280,69855.0,24087955.0
2017-06-14,2970,2970,2875,2950,42281,71059.0,24087955.0
2017-06-15,2980,3015,2920,3015,53052,72625.0,24087955.0
2017-06-16,3030,3850,3000,3230,2855594,77804.0,24087955.0
2017-06-19,3420,4195,3415,4195,1577810,101049.0,24087955.0
2017-06-20,4995,5150,4150,4250,6464784,102374.0,24087955.0
2017-06-21,4250,4285,3905,4060,1492157,97797.0,24087955.0
2017-06-22,4095,4830,3985,4285,3635712,103217.0,24087955.0
2017-06-23,4350,4595,4110,4130,823268,99483.0,24087955.0
2017-06-26,4135,4180,3890,3970,411057,95629.0,24087955.0
2017-06-27,3870,4175,3800,4070,691383,98038.0,24087955.0
2017-06-28,4005,4140,3970,4065,293128,97918.0,24087955.0
2017-06-29,4135,4750,4080,4350,1884348,104783.0,24087955.0
2017-06-30,4340,4930,4025,4130,1244029,99483.0,24087955.0
2017-07-03,4130,4170,3795,3820,352252,92016.0,24087955.0
2017-07-04,3840,3840,3690,3745,205223,90209.0,24087955.0
2017-07-05,3650,3855,3650,3795,166261,91414.0,24087955.0
2017-07-06,3745,3850,3700,3730,123036,89848.0,24087955.0
2017-07-07,3745,3745,3600,3650,128576,87921.0,24087955.0
2017-07-10,3690,3690,3520,3520,74586,84790.0,24087955.0
2017-07-11,3520,3610,3400,3565,104167,85874.0,24087955.0
2017-07-12,3645,3650,3545,3580,46061,86235.0,24087955.0
2017-07-13,3635,3670,3530,3600,40486,86717.0,24087955.0
2017-07-14,3620,3650,3535,3640,71163,87680.0,24087955.0
2017-07-17,3650,3710,3540,3670,49897,88403.0,24087955.0
2017-07-18,3705,3940,3670,3805,214542,91655.0,24087955.0
2017-07-19,3815,3845,3730,3825,59599,92136.0,24087955.0
2017-07-20,3830,3840,3740,3820,72340,92016.0,24087955.0
2017-07-21,3780,3930,3770,3840,72719,92498.0,24087955.0
2017-07-24,3855,4490,3825,4220,872180,101651.0,24087955.0
2017-07-25,4220,4220,4050,4120,150594,99242.0,24087955.0
2017-07-26,4185,4220,3895,4020,152952,96834.0,24087955.0
2017-07-27,4020,4180,3920,3980,233839,95870.0,24087955.0
2017-07-28,3955,4020,3795,3960,131035,95388.0,24087955.0
2017-07-31,3835,4340,3835,4060,597969,97797.0,24087955.0
2017-08-01,4100,4100,3930,4010,165900,96593.0,24087955.0
2017-08-02,4040,4080,3955,3975,82194,95750.0,24087955.0
2017-08-03,3975,4000,3870,3890,61968,93702.0,24087955.0
2017-08-04,3880,3900,3800,3855,67056,92859.0,24087955.0
2017-08-07,3885,3895,3805,3820,41661,92016.0,24087955.0
2017-08-08,3805,3860,3700,3810,47186,91775.0,24087955.0
2017-08-09,3900,3900,3760,3760,51752,90571.0,24087955.0
2017-08-10,3730,3760,3640,3660,104083,88162.0,24087955.0
2017-08-11,3660,3665,3595,3660,52547,88162.0,24087955.0
2017-08-14,3590,3875,3590,3870,63240,93220.0,24087955.0
2017-08-16,3870,3875,3760,3760,36087,90571.0,24087955.0
2017-08-17,3785,3820,3665,3725,45335,89728.0,24087955.0
2017-08-18,3710,3745,3545,3625,124573,87319.0,24087955.0
2017-08-21,3650,3670,3560,3655,63244,88041.0,24087955.0
2017-08-22,3615,3690,3615,3655,40237,88041.0,24087955.0
2017-08-23,3660,3750,3600,3710,52911,89366.0,24087955.0
2017-08-24,3720,3820,3710,3730,90234,89848.0,24087955.0
2017-08-25,3685,3735,3550,3580,196598,161943.0,45235478.0
2017-08-28,3565,3630,3355,3385,274988,153122.0,45235478.0
2017-08-29,3375,3480,3270,3355,77225,151765.0,45235478.0
2017-08-30,3340,3350,3230,3285,178910,148599.0,45235478.0
2017-08-31,3325,3330,3120,3300,247171,149277.0,45235478.0
2017-09-01,3300,3300,3160,3180,168126,143849.0,45235478.0
2017-09-04,3150,3150,3005,3005,157885,135933.0,45235478.0
2017-09-05,2970,3055,2860,2925,152513,132314.0,45235478.0
2017-09-06,2925,3035,2925,2970,101147,134349.0,45235478.0
2017-09-07,3025,3040,2950,2985,49474,135028.0,45235478.0
2017-09-08,2960,3020,2950,3000,52974,135706.0,45235478.0
2017-09-11,3000,3045,2960,3010,60528,136159.0,45235478.0
2017-09-12,2995,3015,2960,3005,73117,135933.0,45235478.0
2017-09-13,3025,3195,2980,3155,167511,142718.0,45235478.0
2017-09-14,3155,3780,3075,3360,629269,151991.0,45235478.0
2017-09-15,3390,3390,3265,3340,89015,151086.0,45235478.0
2017-09-18,3340,3400,3230,3260,70902,147468.0,45235478.0
2017-09-19,3245,3250,3060,3060,120971,138421.0,45235478.0
2017-09-20,3060,3135,2950,2960,101356,133897.0,45235478.0
2017-09-21,2960,3255,2960,3170,177153,143396.0,45235478.0
2017-09-22,3200,3210,3085,3135,75987,141813.0,45235478.0
2017-09-25,3085,3130,2950,3020,72435,136611.0,45235478.0
2017-09-26,2960,3085,2960,3020,36796,136611.0,45235478.0
2017-09-27,3020,3070,2970,2995,59750,135480.0,45235478.0
2017-09-28,2970,3025,2970,3005,30857,135933.0,45235478.0
2017-09-29,3135,3135,3000,3060,60620,138421.0,45235478.0
2017-10-10,3060,3225,3020,3210,137420,145206.0,45235478.0
2017-10-11,3210,3280,3165,3170,48489,143396.0,45235478.0
2017-10-12,3155,3210,3120,3125,40048,141361.0,45235478.0
2017-10-13,3160,3300,3120,3260,113142,147468.0,45235478.0
2017-10-16,3300,3325,3190,3220,47294,145658.0,45235478.0
2017-10-17,3230,3265,3180,3240,25314,146563.0,45235478.0
2017-10-18,3305,3305,3110,3150,45373,142492.0,45235478.0
2017-10-19,3195,3205,3125,3185,43576,144075.0,45235478.0
2017-10-20,3215,3215,3150,3190,24826,144301.0,45235478.0
2017-10-23,3190,3290,3190,3225,38149,145884.0,45235478.0
2017-10-24,3230,3340,3205,3260,49178,147468.0,45235478.0
2017-10-25,3285,3380,3245,3380,59857,152896.0,45235478.0
2017-10-26,3420,3480,3335,3385,50291,153122.0,45235478.0
2017-10-27,3405,3450,3300,3385,69877,153122.0,45235478.0
2017-10-30,3400,3420,3345,3360,47565,151991.0,45235478.0
2017-10-31,3385,3395,3310,3335,49269,150860.0,45235478.0
2017-11-01,3380,3380,3225,3285,60942,148599.0,45235478.0
2017-11-02,3250,3260,3180,3215,49730,145432.0,45235478.0
2017-11-03,3240,3260,3160,3160,52106,142944.0,45235478.0
2017-11-06,3200,3255,3180,3215,16818,145432.0,45235478.0
2017-11-07,3235,3240,3150,3195,27847,144527.0,45235478.0
2017-11-08,3200,3250,3170,3215,38747,145432.0,45235478.0
2017-11-09,3230,3230,3180,3215,16112,145432.0,45235478.0
2017-11-10,3220,3230,3175,3230,30746,146111.0,45235478.0
2017-11-13,3240,3365,3200,3360,95122,151991.0,45235478.0
2017-11-14,3350,3415,3295,3375,74307,152670.0,45235478.0
2017-11-15,3435,3870,3400,3640,582347,164657.0,45235478.0
2017-11-16,3640,3975,3560,3900,357127,176418.0,45235478.0
2017-11-17,3900,3945,3750,3890,184074,175966.0,45235478.0
2017-11-20,3930,3930,3740,3775,72917,170764.0,45235478.0
2017-11-21,3755,3830,3650,3780,134595,170990.0,45235478.0
2017-11-22,3870,3870,3725,3750,78110,169633.0,45235478.0
2017-11-23,3750,3750,3600,3650,106053,165109.0,45235478.0
2017-11-24,3620,3925,3620,3780,195186,170990.0,45235478.0
2017-11-27,3810,3950,3810,3910,137753,176871.0,45235478.0
2017-11-28,3955,4080,3915,3915,220802,177097.0,45235478.0
2017-11-29,3915,3915,3680,3750,179748,169633.0,45235478.0
2017-11-30,3800,3800,3705,3755,39975,169859.0,45235478.0
2017-12-01,3795,3800,3660,3720,88085,168276.0,45235478.0
2017-12-04,3675,3715,3580,3585,104551,162169.0,45235478.0
2017-12-05,3650,3690,3590,3690,59985,166919.0,45235478.0
2017-12-06,3720,3755,3620,3755,89554,169859.0,45235478.0
2017-12-07,3755,3795,3650,3725,57454,168502.0,45235478.0
2017-12-08,3750,3775,3595,3675,69802,166240.0,45235478.0
2017-12-11,3685,3725,3640,3675,30056,166240.0,45235478.0
2017-12-12,3700,3700,3585,3600,51805,162848.0,45235478.0
2017-12-13,3590,3670,3540,3580,46412,161943.0,45235478.0
2017-12-14,3520,3640,3450,3640,96153,164657.0,45235478.0
2017-12-15,3570,3700,3570,3670,40755,166014.0,45235478.0
2017-12-18,3720,3720,3595,3645,44523,164883.0,45235478.0
2017-12-19,3690,3690,3500,3580,44620,161943.0,45235478.0
2017-12-20,3585,3690,3450,3675,73539,166240.0,45235478.0
2017-12-21,3690,3745,3600,3690,78788,166919.0,45235478.0
2017-12-22,3695,3725,3645,3685,46913,166693.0,45235478.0
2017-12-26,3685,3685,3550,3600,78167,162848.0,45235478.0
2017-12-27,3640,3670,3580,3665,60151,165788.0,45235478.0
2017-12-28,3700,3850,3635,3835,99535,173478.0,45235478.0
2018-01-02,3800,3820,3735,3795,92010,171669.0,45235478.0
2018-01-03,3850,3875,3755,3755,84292,169859.0,45235478.0
2018-01-04,3790,4000,3755,3990,255079,180490.0,45235478.0
2018-01-05,4045,4700,3990,4260,783916,192703.0,45235478.0
2018-01-08,4315,4470,4240,4395,233844,198810.0,45235478.0
2018-01-09,4500,4565,4200,4310,181117,194965.0,45235478.0
2018-01-10,4310,4360,4160,4300,140529,194513.0,45235478.0
2018-01-11,4350,4370,4170,4230,108211,191346.0,45235478.0
2018-01-12,4230,4265,4170,4240,106906,191798.0,45235478.0
2018-01-15,4190,4440,4190,4240,87774,191798.0,45235478.0
2018-01-16,4220,4270,4135,4190,82694,189537.0,45235478.0
2018-01-17,4240,4240,4055,4150,56643,187727.0,45235478.0
2018-01-18,4150,4350,4120,4230,91293,191346.0,45235478.0
2018-01-19,4240,4360,4230,4300,81635,194513.0,45235478.0
2018-01-22,4290,4325,4220,4240,50849,191798.0,45235478.0
2018-01-23,4210,4255,4160,4215,54026,190668.0,45235478.0
2018-01-24,4245,4400,4190,4300,117685,194513.0,45235478.0
2018-01-25,4275,4370,4275,4355,81459,197001.0,45235478.0
2018-01-26,4395,4650,4360,4595,374743,207857.0,45235478.0
2018-01-29,4665,5100,4665,4940,578147,223463.0,45235478.0
2018-01-30,4980,4995,4800,4900,170421,221654.0,45235478.0
2018-01-31,4880,4885,4745,4830,126527,218487.0,45235478.0
2018-02-01,4830,4885,4780,4810,96505,217583.0,45235478.0
2018-02-02,4880,4880,4750,4825,100168,218261.0,45235478.0
2018-02-05,4755,4830,4570,4740,160587,214416.0,45235478.0
2018-02-06,4570,4670,4300,4670,164175,211250.0,45235478.0
2018-02-07,4770,4800,4635,4635,79030,209666.0,45235478.0
2018-02-08,4635,4765,4575,4685,52982,211928.0,45235478.0
2018-02-09,4640,4640,4450,4615,105277,208762.0,45235478.0
2018-02-12,4615,4680,4570,4620,40869,208988.0,45235478.0
2018-02-13,4650,4775,4630,4740,106088,214416.0,45235478.0
2018-02-14,4795,4810,4695,4770,68645,215773.0,45235478.0
2018-02-19,4770,4870,4700,4800,96031,217130.0,45235478.0
2018-02-20,4840,4860,4755,4800,53243,217130.0,45235478.0
2018-02-21,4800,4800,4715,4740,74681,214416.0,45235478.0
2018-02-22,4750,5150,4700,4955,187554,224142.0,45235478.0
2018-02-23,4955,5050,4900,5000,85571,226177.0,45235478.0
2018-02-26,5050,5050,4900,4900,53372,221654.0,45235478.0
2018-02-27,4910,5170,4900,5040,148256,227987.0,45235478.0
2018-02-28,5050,5260,5050,5090,156653,230249.0,45235478.0
2018-03-02,5100,5280,5050,5260,113581,237939.0,45235478.0
2018-03-05,5140,5290,5100,5200,59080,235224.0,45235478.0
2018-03-06,5230,5260,5110,5240,61036,237034.0,45235478.0
2018-03-07,5240,5300,5200,5270,87817,238391.0,45235478.0
2018-03-08,5290,5300,5200,5250,77430,237486.0,45235478.0
2018-03-09,5250,5320,4930,5260,150492,237939.0,45235478.0
2018-03-12,5290,5400,5290,5350,109881,242010.0,45235478.0
2018-03-13,5360,5550,5200,5550,202825,251057.0,45235478.0
2018-03-14,5560,6030,5560,5980,378606,270508.0,45235478.0
2018-03-15,6100,6120,5840,6050,202024,273675.0,45235478.0
2018-03-16,6040,6040,5100,5490,764882,248343.0,45235478.0
2018-03-19,5570,5570,5150,5330,225645,241105.0,45235478.0
2018-03-20,5330,5440,5080,5440,170696,246081.0,45235478.0
2018-03-21,5510,5600,5410,5470,135160,247438.0,45235478.0
2018-03-22,5490,5490,5190,5260,171844,237939.0,45235478.0
2018-03-23,4915,5180,4780,4850,461184,219392.0,45235478.0
2018-03-26,4600,4985,4355,4970,314563,224820.0,45235478.0
2018-03-27,5040,5190,4940,5000,90306,226177.0,45235478.0
2018-03-28,5000,5040,4685,4995,178750,225951.0,45235478.0
